,k,j,date,irr,geo_slice
0,Houston - TX - The Woodlands,Class B,2017-07-01,0.12584080179443236,Submarket - Houston - TX - The Woodlands - Class B
0,Houston - TX - The Woodlands,Class B,2017-10-01,0.10257371279185645,Submarket - Houston - TX - The Woodlands - Class B
0,Houston - TX - The Woodlands,Class B,2018-01-01,0.08859718663583083,Submarket - Houston - TX - The Woodlands - Class B
0,Houston - TX - The Woodlands,Class B,2018-04-01,0.08349439259143265,Submarket - Houston - TX - The Woodlands - Class B
0,Houston - TX - The Woodlands,Class B,2018-07-01,0.08277180481658575,Submarket - Houston - TX - The Woodlands - Class B
0,Houston - TX - The Woodlands,Class B,2018-10-01,0.0771251172404328,Submarket - Houston - TX - The Woodlands - Class B
0,Houston - TX - The Woodlands,Class B,2019-01-01,,Submarket - Houston - TX - The Woodlands - Class B
0,Houston - TX - The Woodlands,Class B,2019-04-01,,Submarket - Houston - TX - The Woodlands - Class B
0,Houston - TX - The Woodlands,Class B,2019-07-01,,Submarket - Houston - TX - The Woodlands - Class B
0,Houston - TX - The Woodlands,Class B,2019-10-01,,Submarket - Houston - TX - The Woodlands - Class B
0,Houston - TX - The Woodlands,Class B,2020-01-01,,Submarket - Houston - TX - The Woodlands - Class B
0,Houston - TX - The Woodlands,Class B,2020-04-01,,Submarket - Houston - TX - The Woodlands - Class B
0,Houston - TX - The Woodlands,Class B,2020-07-01,,Submarket - Houston - TX - The Woodlands - Class B
0,Houston - TX - The Woodlands,Class B,2020-10-01,,Submarket - Houston - TX - The Woodlands - Class B
0,Houston - TX - The Woodlands,Class B,2021-01-01,,Submarket - Houston - TX - The Woodlands - Class B
0,Houston - TX - The Woodlands,Class B,2021-04-01,,Submarket - Houston - TX - The Woodlands - Class B
0,Houston - TX - The Woodlands,Class B,2021-07-01,,Submarket - Houston - TX - The Woodlands - Class B
0,Houston - TX - The Woodlands,Class B,2021-10-01,,Submarket - Houston - TX - The Woodlands - Class B
0,Houston - TX - The Woodlands,Class B,2022-01-01,,Submarket - Houston - TX - The Woodlands - Class B
0,Houston - TX - The Woodlands,Class B,2022-04-01,,Submarket - Houston - TX - The Woodlands - Class B
0,Houston - TX - The Woodlands,Class B,2022-07-01,,Submarket - Houston - TX - The Woodlands - Class B
0,Houston - TX - The Woodlands,Class B,2022-10-01,,Submarket - Houston - TX - The Woodlands - Class B
0,Houston - TX - The Woodlands,Class B,2023-01-01,,Submarket - Houston - TX - The Woodlands - Class B
0,Houston - TX - The Woodlands,Class B,2023-04-01,,Submarket - Houston - TX - The Woodlands - Class B
0,Houston - TX - The Woodlands,Class B,2023-07-01,,Submarket - Houston - TX - The Woodlands - Class B
0,Houston - TX - The Woodlands,Class B,2023-10-01,,Submarket - Houston - TX - The Woodlands - Class B
0,East Bay - CA - Dublin/Pleasanton/Livermore,Class B,2001-01-01,0.3037093593970679,Submarket - East Bay - CA - Dublin/Pleasanton/Livermore - Class B
0,East Bay - CA - Dublin/Pleasanton/Livermore,Class B,2001-04-01,0.28422794780482197,Submarket - East Bay - CA - Dublin/Pleasanton/Livermore - Class B
0,East Bay - CA - Dublin/Pleasanton/Livermore,Class B,2001-07-01,0.2766817772976571,Submarket - East Bay - CA - Dublin/Pleasanton/Livermore - Class B
0,East Bay - CA - Dublin/Pleasanton/Livermore,Class B,2001-10-01,0.2630177362621995,Submarket - East Bay - CA - Dublin/Pleasanton/Livermore - Class B
0,East Bay - CA - Dublin/Pleasanton/Livermore,Class B,2002-01-01,0.2347331251906173,Submarket - East Bay - CA - Dublin/Pleasanton/Livermore - Class B
0,East Bay - CA - Dublin/Pleasanton/Livermore,Class B,2002-04-01,0.22220313080477005,Submarket - East Bay - CA - Dublin/Pleasanton/Livermore - Class B
0,East Bay - CA - Dublin/Pleasanton/Livermore,Class B,2002-07-01,0.2210831014316479,Submarket - East Bay - CA - Dublin/Pleasanton/Livermore - Class B
0,East Bay - CA - Dublin/Pleasanton/Livermore,Class B,2002-10-01,0.20255417322294922,Submarket - East Bay - CA - Dublin/Pleasanton/Livermore - Class B
0,East Bay - CA - Dublin/Pleasanton/Livermore,Class B,2003-01-01,0.16166967657843245,Submarket - East Bay - CA - Dublin/Pleasanton/Livermore - Class B
0,East Bay - CA - Dublin/Pleasanton/Livermore,Class B,2003-04-01,0.13284382187380728,Submarket - East Bay - CA - Dublin/Pleasanton/Livermore - Class B
0,East Bay - CA - Dublin/Pleasanton/Livermore,Class B,2003-07-01,0.09050225206226781,Submarket - East Bay - CA - Dublin/Pleasanton/Livermore - Class B
0,East Bay - CA - Dublin/Pleasanton/Livermore,Class B,2003-10-01,0.051395525337302406,Submarket - East Bay - CA - Dublin/Pleasanton/Livermore - Class B
0,East Bay - CA - Dublin/Pleasanton/Livermore,Class B,2004-01-01,0.01804708820428469,Submarket - East Bay - CA - Dublin/Pleasanton/Livermore - Class B
0,East Bay - CA - Dublin/Pleasanton/Livermore,Class B,2004-04-01,-0.01683164884642474,Submarket - East Bay - CA - Dublin/Pleasanton/Livermore - Class B
0,East Bay - CA - Dublin/Pleasanton/Livermore,Class B,2004-07-01,-0.037815618673486706,Submarket - East Bay - CA - Dublin/Pleasanton/Livermore - Class B
0,East Bay - CA - Dublin/Pleasanton/Livermore,Class B,2004-10-01,-0.03754007977813023,Submarket - East Bay - CA - Dublin/Pleasanton/Livermore - Class B
0,East Bay - CA - Dublin/Pleasanton/Livermore,Class B,2005-01-01,-0.02868734985572574,Submarket - East Bay - CA - Dublin/Pleasanton/Livermore - Class B
0,East Bay - CA - Dublin/Pleasanton/Livermore,Class B,2005-04-01,-0.009031068192747238,Submarket - East Bay - CA - Dublin/Pleasanton/Livermore - Class B
0,East Bay - CA - Dublin/Pleasanton/Livermore,Class B,2005-07-01,0.011599361651026152,Submarket - East Bay - CA - Dublin/Pleasanton/Livermore - Class B
0,East Bay - CA - Dublin/Pleasanton/Livermore,Class B,2005-10-01,0.0203765607089339,Submarket - East Bay - CA - Dublin/Pleasanton/Livermore - Class B
0,East Bay - CA - Dublin/Pleasanton/Livermore,Class B,2006-01-01,0.03777779993325403,Submarket - East Bay - CA - Dublin/Pleasanton/Livermore - Class B
0,East Bay - CA - Dublin/Pleasanton/Livermore,Class B,2006-04-01,0.042150710182404794,Submarket - East Bay - CA - Dublin/Pleasanton/Livermore - Class B
0,East Bay - CA - Dublin/Pleasanton/Livermore,Class B,2006-07-01,0.03942806179080072,Submarket - East Bay - CA - Dublin/Pleasanton/Livermore - Class B
0,East Bay - CA - Dublin/Pleasanton/Livermore,Class B,2006-10-01,0.04666867026147159,Submarket - East Bay - CA - Dublin/Pleasanton/Livermore - Class B
0,East Bay - CA - Dublin/Pleasanton/Livermore,Class B,2007-01-01,0.042188393609619235,Submarket - East Bay - CA - Dublin/Pleasanton/Livermore - Class B
0,East Bay - CA - Dublin/Pleasanton/Livermore,Class B,2007-04-01,0.045448209091865754,Submarket - East Bay - CA - Dublin/Pleasanton/Livermore - Class B
0,East Bay - CA - Dublin/Pleasanton/Livermore,Class B,2007-07-01,0.05549215830935239,Submarket - East Bay - CA - Dublin/Pleasanton/Livermore - Class B
0,East Bay - CA - Dublin/Pleasanton/Livermore,Class B,2007-10-01,0.0733094022971692,Submarket - East Bay - CA - Dublin/Pleasanton/Livermore - Class B
0,East Bay - CA - Dublin/Pleasanton/Livermore,Class B,2008-01-01,0.10212394004490855,Submarket - East Bay - CA - Dublin/Pleasanton/Livermore - Class B
0,East Bay - CA - Dublin/Pleasanton/Livermore,Class B,2008-04-01,0.12810281085033837,Submarket - East Bay - CA - Dublin/Pleasanton/Livermore - Class B
0,East Bay - CA - Dublin/Pleasanton/Livermore,Class B,2008-07-01,0.16447923769361572,Submarket - East Bay - CA - Dublin/Pleasanton/Livermore - Class B
0,East Bay - CA - Dublin/Pleasanton/Livermore,Class B,2008-10-01,0.21698254554340446,Submarket - East Bay - CA - Dublin/Pleasanton/Livermore - Class B
0,East Bay - CA - Dublin/Pleasanton/Livermore,Class B,2009-01-01,0.2911545578928747,Submarket - East Bay - CA - Dublin/Pleasanton/Livermore - Class B
0,East Bay - CA - Dublin/Pleasanton/Livermore,Class B,2009-04-01,0.30074628240080004,Submarket - East Bay - CA - Dublin/Pleasanton/Livermore - Class B
0,East Bay - CA - Dublin/Pleasanton/Livermore,Class B,2009-07-01,0.3124343309482165,Submarket - East Bay - CA - Dublin/Pleasanton/Livermore - Class B
0,East Bay - CA - Dublin/Pleasanton/Livermore,Class B,2009-10-01,0.31195482956369247,Submarket - East Bay - CA - Dublin/Pleasanton/Livermore - Class B
0,East Bay - CA - Dublin/Pleasanton/Livermore,Class B,2010-01-01,0.2866143304037403,Submarket - East Bay - CA - Dublin/Pleasanton/Livermore - Class B
0,East Bay - CA - Dublin/Pleasanton/Livermore,Class B,2010-04-01,0.264363717416354,Submarket - East Bay - CA - Dublin/Pleasanton/Livermore - Class B
0,East Bay - CA - Dublin/Pleasanton/Livermore,Class B,2010-07-01,0.23873695136920126,Submarket - East Bay - CA - Dublin/Pleasanton/Livermore - Class B
0,East Bay - CA - Dublin/Pleasanton/Livermore,Class B,2010-10-01,0.2131574927287918,Submarket - East Bay - CA - Dublin/Pleasanton/Livermore - Class B
0,East Bay - CA - Dublin/Pleasanton/Livermore,Class B,2011-01-01,0.17418403437030983,Submarket - East Bay - CA - Dublin/Pleasanton/Livermore - Class B
0,East Bay - CA - Dublin/Pleasanton/Livermore,Class B,2011-04-01,0.1719404329827139,Submarket - East Bay - CA - Dublin/Pleasanton/Livermore - Class B
0,East Bay - CA - Dublin/Pleasanton/Livermore,Class B,2011-07-01,0.18796898164807763,Submarket - East Bay - CA - Dublin/Pleasanton/Livermore - Class B
0,East Bay - CA - Dublin/Pleasanton/Livermore,Class B,2011-10-01,0.1875895296402168,Submarket - East Bay - CA - Dublin/Pleasanton/Livermore - Class B
0,East Bay - CA - Dublin/Pleasanton/Livermore,Class B,2012-01-01,0.1949564749354411,Submarket - East Bay - CA - Dublin/Pleasanton/Livermore - Class B
0,East Bay - CA - Dublin/Pleasanton/Livermore,Class B,2012-04-01,0.20049775127114455,Submarket - East Bay - CA - Dublin/Pleasanton/Livermore - Class B
0,East Bay - CA - Dublin/Pleasanton/Livermore,Class B,2012-07-01,0.19230730576067945,Submarket - East Bay - CA - Dublin/Pleasanton/Livermore - Class B
0,East Bay - CA - Dublin/Pleasanton/Livermore,Class B,2012-10-01,0.17767286873104027,Submarket - East Bay - CA - Dublin/Pleasanton/Livermore - Class B
0,East Bay - CA - Dublin/Pleasanton/Livermore,Class B,2013-01-01,0.17748576319497866,Submarket - East Bay - CA - Dublin/Pleasanton/Livermore - Class B
0,East Bay - CA - Dublin/Pleasanton/Livermore,Class B,2013-04-01,0.18341067345079165,Submarket - East Bay - CA - Dublin/Pleasanton/Livermore - Class B
0,East Bay - CA - Dublin/Pleasanton/Livermore,Class B,2013-07-01,0.16728447469499153,Submarket - East Bay - CA - Dublin/Pleasanton/Livermore - Class B
0,East Bay - CA - Dublin/Pleasanton/Livermore,Class B,2013-10-01,0.1652260632557161,Submarket - East Bay - CA - Dublin/Pleasanton/Livermore - Class B
0,East Bay - CA - Dublin/Pleasanton/Livermore,Class B,2014-01-01,0.15895058886375701,Submarket - East Bay - CA - Dublin/Pleasanton/Livermore - Class B
0,East Bay - CA - Dublin/Pleasanton/Livermore,Class B,2014-04-01,0.15862298006175712,Submarket - East Bay - CA - Dublin/Pleasanton/Livermore - Class B
0,East Bay - CA - Dublin/Pleasanton/Livermore,Class B,2014-07-01,0.14136431155885454,Submarket - East Bay - CA - Dublin/Pleasanton/Livermore - Class B
0,East Bay - CA - Dublin/Pleasanton/Livermore,Class B,2014-10-01,0.13045711959386108,Submarket - East Bay - CA - Dublin/Pleasanton/Livermore - Class B
0,East Bay - CA - Dublin/Pleasanton/Livermore,Class B,2015-01-01,0.12665920391294216,Submarket - East Bay - CA - Dublin/Pleasanton/Livermore - Class B
0,East Bay - CA - Dublin/Pleasanton/Livermore,Class B,2015-04-01,0.10894302143074985,Submarket - East Bay - CA - Dublin/Pleasanton/Livermore - Class B
0,East Bay - CA - Dublin/Pleasanton/Livermore,Class B,2015-07-01,0.0986796510818142,Submarket - East Bay - CA - Dublin/Pleasanton/Livermore - Class B
0,East Bay - CA - Dublin/Pleasanton/Livermore,Class B,2015-10-01,0.09915726064797226,Submarket - East Bay - CA - Dublin/Pleasanton/Livermore - Class B
0,East Bay - CA - Dublin/Pleasanton/Livermore,Class B,2016-01-01,0.10442166580185241,Submarket - East Bay - CA - Dublin/Pleasanton/Livermore - Class B
0,East Bay - CA - Dublin/Pleasanton/Livermore,Class B,2016-04-01,0.11959741631898502,Submarket - East Bay - CA - Dublin/Pleasanton/Livermore - Class B
0,East Bay - CA - Dublin/Pleasanton/Livermore,Class B,2016-07-01,0.11548650290496631,Submarket - East Bay - CA - Dublin/Pleasanton/Livermore - Class B
0,East Bay - CA - Dublin/Pleasanton/Livermore,Class B,2016-10-01,0.1151393813792565,Submarket - East Bay - CA - Dublin/Pleasanton/Livermore - Class B
0,East Bay - CA - Dublin/Pleasanton/Livermore,Class B,2017-01-01,0.11454206667406175,Submarket - East Bay - CA - Dublin/Pleasanton/Livermore - Class B
0,East Bay - CA - Dublin/Pleasanton/Livermore,Class B,2017-04-01,0.10862074835856217,Submarket - East Bay - CA - Dublin/Pleasanton/Livermore - Class B
0,East Bay - CA - Dublin/Pleasanton/Livermore,Class B,2017-07-01,0.09640802335811993,Submarket - East Bay - CA - Dublin/Pleasanton/Livermore - Class B
0,East Bay - CA - Dublin/Pleasanton/Livermore,Class B,2017-10-01,0.07634697224165721,Submarket - East Bay - CA - Dublin/Pleasanton/Livermore - Class B
0,East Bay - CA - Dublin/Pleasanton/Livermore,Class B,2018-01-01,0.05985801728486839,Submarket - East Bay - CA - Dublin/Pleasanton/Livermore - Class B
0,East Bay - CA - Dublin/Pleasanton/Livermore,Class B,2018-04-01,0.04819038888454252,Submarket - East Bay - CA - Dublin/Pleasanton/Livermore - Class B
0,East Bay - CA - Dublin/Pleasanton/Livermore,Class B,2018-07-01,0.04536699459582749,Submarket - East Bay - CA - Dublin/Pleasanton/Livermore - Class B
0,East Bay - CA - Dublin/Pleasanton/Livermore,Class B,2018-10-01,0.04972035521490348,Submarket - East Bay - CA - Dublin/Pleasanton/Livermore - Class B
0,East Bay - CA - Dublin/Pleasanton/Livermore,Class B,2019-01-01,,Submarket - East Bay - CA - Dublin/Pleasanton/Livermore - Class B
0,East Bay - CA - Dublin/Pleasanton/Livermore,Class B,2019-04-01,,Submarket - East Bay - CA - Dublin/Pleasanton/Livermore - Class B
0,East Bay - CA - Dublin/Pleasanton/Livermore,Class B,2019-07-01,,Submarket - East Bay - CA - Dublin/Pleasanton/Livermore - Class B
0,East Bay - CA - Dublin/Pleasanton/Livermore,Class B,2019-10-01,,Submarket - East Bay - CA - Dublin/Pleasanton/Livermore - Class B
0,East Bay - CA - Dublin/Pleasanton/Livermore,Class B,2020-01-01,,Submarket - East Bay - CA - Dublin/Pleasanton/Livermore - Class B
0,East Bay - CA - Dublin/Pleasanton/Livermore,Class B,2020-04-01,,Submarket - East Bay - CA - Dublin/Pleasanton/Livermore - Class B
0,East Bay - CA - Dublin/Pleasanton/Livermore,Class B,2020-07-01,,Submarket - East Bay - CA - Dublin/Pleasanton/Livermore - Class B
0,East Bay - CA - Dublin/Pleasanton/Livermore,Class B,2020-10-01,,Submarket - East Bay - CA - Dublin/Pleasanton/Livermore - Class B
0,East Bay - CA - Dublin/Pleasanton/Livermore,Class B,2021-01-01,,Submarket - East Bay - CA - Dublin/Pleasanton/Livermore - Class B
0,East Bay - CA - Dublin/Pleasanton/Livermore,Class B,2021-04-01,,Submarket - East Bay - CA - Dublin/Pleasanton/Livermore - Class B
0,East Bay - CA - Dublin/Pleasanton/Livermore,Class B,2021-07-01,,Submarket - East Bay - CA - Dublin/Pleasanton/Livermore - Class B
0,East Bay - CA - Dublin/Pleasanton/Livermore,Class B,2021-10-01,,Submarket - East Bay - CA - Dublin/Pleasanton/Livermore - Class B
0,East Bay - CA - Dublin/Pleasanton/Livermore,Class B,2022-01-01,,Submarket - East Bay - CA - Dublin/Pleasanton/Livermore - Class B
0,East Bay - CA - Dublin/Pleasanton/Livermore,Class B,2022-04-01,,Submarket - East Bay - CA - Dublin/Pleasanton/Livermore - Class B
0,East Bay - CA - Dublin/Pleasanton/Livermore,Class B,2022-07-01,,Submarket - East Bay - CA - Dublin/Pleasanton/Livermore - Class B
0,East Bay - CA - Dublin/Pleasanton/Livermore,Class B,2022-10-01,,Submarket - East Bay - CA - Dublin/Pleasanton/Livermore - Class B
0,East Bay - CA - Dublin/Pleasanton/Livermore,Class B,2023-01-01,,Submarket - East Bay - CA - Dublin/Pleasanton/Livermore - Class B
0,East Bay - CA - Dublin/Pleasanton/Livermore,Class B,2023-04-01,,Submarket - East Bay - CA - Dublin/Pleasanton/Livermore - Class B
0,East Bay - CA - Dublin/Pleasanton/Livermore,Class B,2023-07-01,,Submarket - East Bay - CA - Dublin/Pleasanton/Livermore - Class B
0,East Bay - CA - Dublin/Pleasanton/Livermore,Class B,2023-10-01,,Submarket - East Bay - CA - Dublin/Pleasanton/Livermore - Class B
0,Philadelphia - PA,Class B,2001-01-01,0.46300431244796125,City - Philadelphia - PA - Class B
0,Philadelphia - PA,Class B,2001-04-01,0.4468023262442904,City - Philadelphia - PA - Class B
0,Philadelphia - PA,Class B,2001-07-01,0.4403393720496718,City - Philadelphia - PA - Class B
0,Philadelphia - PA,Class B,2001-10-01,0.4247030563644483,City - Philadelphia - PA - Class B
0,Philadelphia - PA,Class B,2002-01-01,0.3722462562764488,City - Philadelphia - PA - Class B
0,Philadelphia - PA,Class B,2002-04-01,0.3463737206284023,City - Philadelphia - PA - Class B
0,Philadelphia - PA,Class B,2002-07-01,0.3633288552321017,City - Philadelphia - PA - Class B
0,Philadelphia - PA,Class B,2002-10-01,0.320618274641574,City - Philadelphia - PA - Class B
0,Philadelphia - PA,Class B,2003-01-01,0.26244283178843597,City - Philadelphia - PA - Class B
0,Philadelphia - PA,Class B,2003-04-01,0.21057579422793649,City - Philadelphia - PA - Class B
0,Philadelphia - PA,Class B,2003-07-01,0.12270794724835654,City - Philadelphia - PA - Class B
0,Philadelphia - PA,Class B,2003-10-01,0.0729164026755611,City - Philadelphia - PA - Class B
0,Philadelphia - PA,Class B,2004-01-01,0.029047272614270092,City - Philadelphia - PA - Class B
0,Philadelphia - PA,Class B,2004-04-01,-0.003736030257033951,City - Philadelphia - PA - Class B
0,Philadelphia - PA,Class B,2004-07-01,-0.011508395113819736,City - Philadelphia - PA - Class B
0,Philadelphia - PA,Class B,2004-10-01,-0.010845913265689622,City - Philadelphia - PA - Class B
0,Philadelphia - PA,Class B,2005-01-01,-0.004854934464514682,City - Philadelphia - PA - Class B
0,Philadelphia - PA,Class B,2005-04-01,0.015466315005072895,City - Philadelphia - PA - Class B
0,Philadelphia - PA,Class B,2005-07-01,0.0353332058749678,City - Philadelphia - PA - Class B
0,Philadelphia - PA,Class B,2005-10-01,0.04433187648165693,City - Philadelphia - PA - Class B
0,Philadelphia - PA,Class B,2006-01-01,0.06162049475445808,City - Philadelphia - PA - Class B
0,Philadelphia - PA,Class B,2006-04-01,0.06015852691839241,City - Philadelphia - PA - Class B
0,Philadelphia - PA,Class B,2006-07-01,0.05464806141460632,City - Philadelphia - PA - Class B
0,Philadelphia - PA,Class B,2006-10-01,0.058507095555707433,City - Philadelphia - PA - Class B
0,Philadelphia - PA,Class B,2007-01-01,0.05476864463557796,City - Philadelphia - PA - Class B
0,Philadelphia - PA,Class B,2007-04-01,0.051397096014859756,City - Philadelphia - PA - Class B
0,Philadelphia - PA,Class B,2007-07-01,0.0579585981337456,City - Philadelphia - PA - Class B
0,Philadelphia - PA,Class B,2007-10-01,0.07850612668855517,City - Philadelphia - PA - Class B
0,Philadelphia - PA,Class B,2008-01-01,0.11423142679073162,City - Philadelphia - PA - Class B
0,Philadelphia - PA,Class B,2008-04-01,0.14644910356428809,City - Philadelphia - PA - Class B
0,Philadelphia - PA,Class B,2008-07-01,0.19248868301115274,City - Philadelphia - PA - Class B
0,Philadelphia - PA,Class B,2008-10-01,0.2970290868893688,City - Philadelphia - PA - Class B
0,Philadelphia - PA,Class B,2009-01-01,0.40710669765708474,City - Philadelphia - PA - Class B
0,Philadelphia - PA,Class B,2009-04-01,0.424356660196493,City - Philadelphia - PA - Class B
0,Philadelphia - PA,Class B,2009-07-01,0.4124348131172033,City - Philadelphia - PA - Class B
0,Philadelphia - PA,Class B,2009-10-01,0.3926680262840445,City - Philadelphia - PA - Class B
0,Philadelphia - PA,Class B,2010-01-01,0.3237390413761989,City - Philadelphia - PA - Class B
0,Philadelphia - PA,Class B,2010-04-01,0.26974421090063294,City - Philadelphia - PA - Class B
0,Philadelphia - PA,Class B,2010-07-01,0.2374028261777772,City - Philadelphia - PA - Class B
0,Philadelphia - PA,Class B,2010-10-01,0.18211396425431614,City - Philadelphia - PA - Class B
0,Philadelphia - PA,Class B,2011-01-01,0.1394801313724885,City - Philadelphia - PA - Class B
0,Philadelphia - PA,Class B,2011-04-01,0.13359346932725646,City - Philadelphia - PA - Class B
0,Philadelphia - PA,Class B,2011-07-01,0.1479491296482307,City - Philadelphia - PA - Class B
0,Philadelphia - PA,Class B,2011-10-01,0.1664951063228428,City - Philadelphia - PA - Class B
0,Philadelphia - PA,Class B,2012-01-01,0.16861358924711056,City - Philadelphia - PA - Class B
0,Philadelphia - PA,Class B,2012-04-01,0.17756063689202883,City - Philadelphia - PA - Class B
0,Philadelphia - PA,Class B,2012-07-01,0.17926562883060893,City - Philadelphia - PA - Class B
0,Philadelphia - PA,Class B,2012-10-01,0.16847824107207976,City - Philadelphia - PA - Class B
0,Philadelphia - PA,Class B,2013-01-01,0.16321896495896215,City - Philadelphia - PA - Class B
0,Philadelphia - PA,Class B,2013-04-01,0.1715668208209411,City - Philadelphia - PA - Class B
0,Philadelphia - PA,Class B,2013-07-01,0.15644779889621474,City - Philadelphia - PA - Class B
0,Philadelphia - PA,Class B,2013-10-01,0.1604161644677191,City - Philadelphia - PA - Class B
0,Philadelphia - PA,Class B,2014-01-01,0.14793463854388866,City - Philadelphia - PA - Class B
0,Philadelphia - PA,Class B,2014-04-01,0.15564719904153135,City - Philadelphia - PA - Class B
0,Philadelphia - PA,Class B,2014-07-01,0.15678804296100424,City - Philadelphia - PA - Class B
0,Philadelphia - PA,Class B,2014-10-01,0.14878138088404946,City - Philadelphia - PA - Class B
0,Philadelphia - PA,Class B,2015-01-01,0.15006596853651133,City - Philadelphia - PA - Class B
0,Philadelphia - PA,Class B,2015-04-01,0.14166360304448267,City - Philadelphia - PA - Class B
0,Philadelphia - PA,Class B,2015-07-01,0.14568488492991016,City - Philadelphia - PA - Class B
0,Philadelphia - PA,Class B,2015-10-01,0.15018917484501748,City - Philadelphia - PA - Class B
0,Philadelphia - PA,Class B,2016-01-01,0.16846955110067863,City - Philadelphia - PA - Class B
0,Philadelphia - PA,Class B,2016-04-01,0.1989824748322142,City - Philadelphia - PA - Class B
0,Philadelphia - PA,Class B,2016-07-01,0.22208608749440084,City - Philadelphia - PA - Class B
0,Philadelphia - PA,Class B,2016-10-01,0.20953040873178685,City - Philadelphia - PA - Class B
0,Philadelphia - PA,Class B,2017-01-01,0.2045018159933505,City - Philadelphia - PA - Class B
0,Philadelphia - PA,Class B,2017-04-01,0.20469855142835236,City - Philadelphia - PA - Class B
0,Philadelphia - PA,Class B,2017-07-01,0.19022026195690533,City - Philadelphia - PA - Class B
0,Philadelphia - PA,Class B,2017-10-01,0.17015184232663327,City - Philadelphia - PA - Class B
0,Philadelphia - PA,Class B,2018-01-01,0.1502110407179198,City - Philadelphia - PA - Class B
0,Philadelphia - PA,Class B,2018-04-01,0.13634696018103276,City - Philadelphia - PA - Class B
0,Philadelphia - PA,Class B,2018-07-01,0.12474029698876077,City - Philadelphia - PA - Class B
0,Philadelphia - PA,Class B,2018-10-01,0.1067797040201417,City - Philadelphia - PA - Class B
0,Philadelphia - PA,Class B,2019-01-01,,City - Philadelphia - PA - Class B
0,Philadelphia - PA,Class B,2019-04-01,,City - Philadelphia - PA - Class B
0,Philadelphia - PA,Class B,2019-07-01,,City - Philadelphia - PA - Class B
0,Philadelphia - PA,Class B,2019-10-01,,City - Philadelphia - PA - Class B
0,Philadelphia - PA,Class B,2020-01-01,,City - Philadelphia - PA - Class B
0,Philadelphia - PA,Class B,2020-04-01,,City - Philadelphia - PA - Class B
0,Philadelphia - PA,Class B,2020-07-01,,City - Philadelphia - PA - Class B
0,Philadelphia - PA,Class B,2020-10-01,,City - Philadelphia - PA - Class B
0,Philadelphia - PA,Class B,2021-01-01,,City - Philadelphia - PA - Class B
0,Philadelphia - PA,Class B,2021-04-01,,City - Philadelphia - PA - Class B
0,Philadelphia - PA,Class B,2021-07-01,,City - Philadelphia - PA - Class B
0,Philadelphia - PA,Class B,2021-10-01,,City - Philadelphia - PA - Class B
0,Philadelphia - PA,Class B,2022-01-01,,City - Philadelphia - PA - Class B
0,Philadelphia - PA,Class B,2022-04-01,,City - Philadelphia - PA - Class B
0,Philadelphia - PA,Class B,2022-07-01,,City - Philadelphia - PA - Class B
0,Philadelphia - PA,Class B,2022-10-01,,City - Philadelphia - PA - Class B
0,Philadelphia - PA,Class B,2023-01-01,,City - Philadelphia - PA - Class B
0,Philadelphia - PA,Class B,2023-04-01,,City - Philadelphia - PA - Class B
0,Philadelphia - PA,Class B,2023-07-01,,City - Philadelphia - PA - Class B
0,Philadelphia - PA,Class B,2023-10-01,,City - Philadelphia - PA - Class B
0,Northern New Jersey - NJ,Class B,2001-01-01,0.5153756484601741,City - Northern New Jersey - NJ - Class B
0,Northern New Jersey - NJ,Class B,2001-04-01,0.49617165186252765,City - Northern New Jersey - NJ - Class B
0,Northern New Jersey - NJ,Class B,2001-07-01,0.48927293489084245,City - Northern New Jersey - NJ - Class B
0,Northern New Jersey - NJ,Class B,2001-10-01,0.46850948987941665,City - Northern New Jersey - NJ - Class B
0,Northern New Jersey - NJ,Class B,2002-01-01,0.42988804620897736,City - Northern New Jersey - NJ - Class B
0,Northern New Jersey - NJ,Class B,2002-04-01,0.3921550125764448,City - Northern New Jersey - NJ - Class B
0,Northern New Jersey - NJ,Class B,2002-07-01,0.4332987157450674,City - Northern New Jersey - NJ - Class B
0,Northern New Jersey - NJ,Class B,2002-10-01,0.38561277606678956,City - Northern New Jersey - NJ - Class B
0,Northern New Jersey - NJ,Class B,2003-01-01,0.30078771351971834,City - Northern New Jersey - NJ - Class B
0,Northern New Jersey - NJ,Class B,2003-04-01,0.2512571940508248,City - Northern New Jersey - NJ - Class B
0,Northern New Jersey - NJ,Class B,2003-07-01,0.14898633191623611,City - Northern New Jersey - NJ - Class B
0,Northern New Jersey - NJ,Class B,2003-10-01,0.087021718855129,City - Northern New Jersey - NJ - Class B
0,Northern New Jersey - NJ,Class B,2004-01-01,0.03948668541307221,City - Northern New Jersey - NJ - Class B
0,Northern New Jersey - NJ,Class B,2004-04-01,0.0030231312812172284,City - Northern New Jersey - NJ - Class B
0,Northern New Jersey - NJ,Class B,2004-07-01,-0.01331677190340208,City - Northern New Jersey - NJ - Class B
0,Northern New Jersey - NJ,Class B,2004-10-01,-0.008702373426812127,City - Northern New Jersey - NJ - Class B
0,Northern New Jersey - NJ,Class B,2005-01-01,0.002350056890401131,City - Northern New Jersey - NJ - Class B
0,Northern New Jersey - NJ,Class B,2005-04-01,0.019866103844070393,City - Northern New Jersey - NJ - Class B
0,Northern New Jersey - NJ,Class B,2005-07-01,0.04856724164686388,City - Northern New Jersey - NJ - Class B
